"INSTITUCIONET E ARSIMIT
 TE LARTE PUBLIK",FAKULTETI,ID E PROGRAMIT TË  STUDIMIT ,"EMERTIMI I PROGRAMIT
 TË  STUDIMIT ",INDEKSI I LENDES,LENDET ME ZGJEDHJE,KOEFICIENTET,SHENIM
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,48,RRJETE TË DHËNASH,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,49,SILVIKULTURË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,50,SHËRBIME BANKARE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,51,SHËRBIME MJETESH TRANSPORTI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,52,SHËRBIME SOCIALE DHE SHËNDETSORE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,53,TEKNOLOGJI USHQIMORE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,54,TEKSTIL-KONFEKSIONE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,55,VETERINARI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,67,FIZIKË ITALISHT,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,68,HISTORI ITALISHT,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,69,GJEOGRAFI GJERMANISHT,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,80,"Anglisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,81,"Italisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,82,"Frengjisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,83,"Gjermanisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,84,"Spanjisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,85,"Greqisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 208 , Drejtësi ,86,"Turqisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,1,ANGLISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,2,ITALISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,3,FRENGJISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,4,GJERMANISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,5,SPANJISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,6,GREQISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,7,TURQISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,8,LETËRSI E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,9,MATEMATIKË E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,10,KIMI BËRTHAMË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,11,KIMI E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,12,FIZIKË BËRTHAMË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,13,FIZIKË E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,14,BIOLOGJI BËRTHAMË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,15,BIOLOGJI E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,16,HISTORI BËRTHAMË,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,17,HISTORI E THELLUAR,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,18,GJEOGRAFI BËRTHAMË,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,19,GJEOGRAFI E THELLUAR,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,20,EKONOMI BËRTHAMË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,21,EKONOMI E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,22,TEKNOLOGJI BËRTHAMË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,23,TEKNOLOGJI E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,24,QYTETARI,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,25,PSIKOLOGJI,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,26,FILOZOFI,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,27,SOCIOLOGJI,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,28,HISTORI MUZIKE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,29,HISTORI ARTI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,30,HISTORI BALETI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,31,ADMINISTRIM BIZNESI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,32,BUJQËSI,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,33,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,34,ELEKTRONIKË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,35,ELEKTROTEKNIKË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,36,GJEODEZI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,37,"HARRY FULTZ, AUTOMEKANIK",1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,38,"HARRY FULTZ, BIZNES",1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,39,"HARRY FULTZ, ELEKTRONIKË",1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,40,HOTELERI-TURIZËM,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,41,INSTALUES I SISTEMEVE TERMOHIDRAULIKE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,42,LLOGARI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,43,MBËSHTETJE E PËRDORUESVE TË TIK,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,44,MEKANIKË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,45,NDËRTIM,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,46,"PETER MAHRINGER, TEKNOLOGJI INFORMACIONI",1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,47,PËRPUNIM DRURI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,48,RRJETE TË DHËNASH,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,49,SILVIKULTURË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,50,SHËRBIME BANKARE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,51,SHËRBIME MJETESH TRANSPORTI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,52,SHËRBIME SOCIALE DHE SHËNDETSORE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,53,TEKNOLOGJI USHQIMORE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,54,TEKSTIL-KONFEKSIONE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,55,VETERINARI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,67,FIZIKË ITALISHT,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,68,HISTORI ITALISHT,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,69,GJEOGRAFI GJERMANISHT,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,80,"Anglisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,81,"Italisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,82,"Frengjisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,83,"Gjermanisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,84,"Spanjisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,85,"Greqisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 209 , Shkenca Politike ,86,"Turqisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,1,ANGLISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,2,ITALISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,3,FRENGJISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,4,GJERMANISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,5,SPANJISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,6,GREQISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,7,TURQISHT,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,8,LETËRSI E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,9,MATEMATIKË E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,10,KIMI BËRTHAMË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,11,KIMI E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,12,FIZIKË BËRTHAMË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,13,FIZIKË E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,14,BIOLOGJI BËRTHAMË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,15,BIOLOGJI E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,16,HISTORI BËRTHAMË,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,17,HISTORI E THELLUAR,1.3,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,18,GJEOGRAFI BËRTHAMË,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,19,GJEOGRAFI E THELLUAR,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,20,EKONOMI BËRTHAMË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,21,EKONOMI E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,22,TEKNOLOGJI BËRTHAMË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,23,TEKNOLOGJI E THELLUAR,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,24,QYTETARI,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,25,PSIKOLOGJI,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,26,FILOZOFI,1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,27,SOCIOLOGJI,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,28,HISTORI MUZIKE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,29,HISTORI ARTI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,30,HISTORI BALETI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,31,ADMINISTRIM BIZNESI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,32,BUJQËSI,1.1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,33,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,34,ELEKTRONIKË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,35,ELEKTROTEKNIKË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,36,GJEODEZI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,37,"HARRY FULTZ, AUTOMEKANIK",1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,38,"HARRY FULTZ, BIZNES",1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,39,"HARRY FULTZ, ELEKTRONIKË",1.2,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,40,HOTELERI-TURIZËM,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,41,INSTALUES I SISTEMEVE TERMOHIDRAULIKE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,42,LLOGARI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,43,MBËSHTETJE E PËRDORUESVE TË TIK,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,44,MEKANIKË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,45,NDËRTIM,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,46,"PETER MAHRINGER, TEKNOLOGJI INFORMACIONI",1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,47,PËRPUNIM DRURI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,48,RRJETE TË DHËNASH,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,49,SILVIKULTURË,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,50,SHËRBIME BANKARE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,51,SHËRBIME MJETESH TRANSPORTI,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,52,SHËRBIME SOCIALE DHE SHËNDETSORE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,53,TEKNOLOGJI USHQIMORE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,54,TEKSTIL-KONFEKSIONE,1,
UNIVERSITETI I DURRËSIT “Aleksandër Moisiu”,FAKULTETI I SHKENCAVE POLITIKO-JURIDIKE, 210 , Administrim Publik ,55,VETERINARI,1,
